"","playerID","yearID","votedBy","ballots","needed","votes","inducted","category","needed_note"
"162","bagweje01",2012,"BBWAA",573,430,321,"N","Player",NA
"163","bagweje01",2013,"BBWAA",569,427,339,"N","Player",NA
"164","bagweje01",2014,"BBWAA",571,429,310,"N","Player",NA
"165","bagweje01",2015,"BBWAA",549,412,306,"N","Player",NA
"166","bagweje01",2016,"BBWAA",440,330,315,"N","Player",NA
"167","bagweje01",2017,"BBWAA",442,332,381,"Y","Player",NA
"168","bahnsst01",1988,"BBWAA",427,321,0,"N","Player",NA
"169","bailebo01",1984,"BBWAA",403,303,1,"N","Player",NA
"170","bailobo01",1991,"BBWAA",443,333,0,"N","Player",NA
"171","baineha01",2007,"BBWAA",545,409,29,"N","Player",NA
"172","baineha01",2008,"BBWAA",543,408,28,"N","Player",NA
"173","baineha01",2009,"BBWAA",539,405,32,"N","Player",NA
"174","baineha01",2010,"BBWAA",539,405,33,"N","Player",NA
"175","baineha01",2011,"BBWAA",581,436,28,"N","Player",NA
"176","baineha01",2017,"Veterans - Today's Game Era",16,12,NA,"N","Player","<5 votes"
"177","baineha01",2019,"Veterans - Today's Game Era",16,12,12,"Y","Player",NA
"178","bakerdu01",1992,"BBWAA",430,323,4,"N","Player",NA
"179","bakerfr01",1936,"BBWAA",226,170,1,"N","Player",NA
"180","bakerfr01",1937,"BBWAA",201,151,13,"N","Player",NA
"181","bakerfr01",1938,"BBWAA",262,197,32,"N","Player",NA
"182","bakerfr01",1939,"BBWAA",274,206,30,"N","Player",NA
"183","bakerfr01",1942,"BBWAA",233,175,39,"N","Player",NA
"184","bakerfr01",1945,"BBWAA",247,186,26,"N","Player",NA
"185","bakerfr01",1946,"Final Ballot",263,198,36,"N","Player",NA
"186","bakerfr01",1946,"Nominating Vote",202,NA,39,"N","Player","Players in top 20 proceed to final ballot"
"187","bakerfr01",1947,"BBWAA",161,121,49,"N","Player",NA
"188","bakerfr01",1948,"BBWAA",121,91,4,"N","Player",NA
"189","bakerfr01",1950,"BBWAA",168,126,4,"N","Player",NA
"190","bakerfr01",1951,"BBWAA",226,170,8,"N","Player",NA
"191","bakerfr01",1953,"Veterans",NA,NA,NA,"N","Player",NA
"192","bakerfr01",1955,"Veterans",NA,NA,NA,"Y","Player",NA
"193","ballale99",1995,"Veterans",NA,NA,NA,"N","Umpire",NA
"194","ballne01",1953,"Veterans",NA,NA,NA,"N","Player",NA
"195","ballne01",1955,"Veterans",NA,NA,NA,"N","Player",NA
"196","bancrda01",1937,"BBWAA",201,151,3,"N","Player",NA
"197","bancrda01",1938,"BBWAA",262,197,2,"N","Player",NA
"198","bancrda01",1939,"BBWAA",274,206,1,"N","Player",NA
"199","bancrda01",1946,"Nominating Vote",202,NA,1,"N","Player","Players in top 20 proceed to final ballot"
"200","bancrda01",1948,"BBWAA",121,91,4,"N","Player",NA
"201","bancrda01",1949,"BBWAA",153,115,5,"N","Player",NA
"202","bancrda01",1950,"BBWAA",168,126,9,"N","Player",NA
"203","bancrda01",1951,"BBWAA",226,170,9,"N","Player",NA
"204","bancrda01",1952,"BBWAA",234,176,11,"N","Player",NA
"205","bancrda01",1953,"BBWAA",264,198,10,"N","Player",NA
"206","bancrda01",1954,"BBWAA",252,189,10,"N","Player",NA
"207","bancrda01",1955,"BBWAA",251,189,19,"N","Player",NA
"208","bancrda01",1956,"BBWAA",193,145,15,"N","Player",NA
"209","bancrda01",1958,"BBWAA",266,200,43,"N","Player",NA
"210","bancrda01",1960,"BBWAA",269,202,30,"N","Player",NA
"211","bancrda01",1962,"Veterans",NA,NA,NA,"N","Player","Preliminary poll"
"212","bancrda01",1963,"Veterans",NA,NA,NA,"N","Player","Group A - Holdover from 1962 ballot - two could be elected from Group A"
"213","bancrda01",1964,"Veterans",NA,NA,NA,"N","Player",NA
"214","bancrda01",1971,"Veterans",NA,NA,NA,"Y","Player",NA
"215","bandosa01",1987,"BBWAA",413,310,3,"N","Player",NA
"216","bandosa01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"217","bandosa01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"218","bandosa01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"219","bankser01",1977,"BBWAA",383,288,321,"Y","Player",NA
"220","barbest01",1980,"BBWAA",385,289,0,"N","Player",NA
"221","barlial99",1981,"Veterans",NA,NA,NA,"N","Umpire",NA
"222","barlial99",1982,"Veterans",NA,NA,NA,"N","Umpire",NA
"223","barlial99",1983,"Veterans",NA,NA,NA,"N","Umpire",NA
"224","barlial99",1984,"Veterans",NA,NA,NA,"N","Umpire","Came closest among umpires"
"225","barlial99",1985,"Veterans",NA,NA,NA,"N","Umpire",NA
"226","barlial99",1986,"Veterans",NA,NA,NA,"N","Umpire",NA
"227","barlial99",1987,"Veterans",NA,NA,NA,"N","Umpire",NA
"228","barlial99",1988,"Veterans",NA,NA,NA,"N","Umpire",NA
"229","barlial99",1989,"Veterans",17,13,13,"Y","Umpire","Inducted with 13 of 17 votes"
"230","barnero01",1936,"Veterans",78,59,3,"N","Player",NA
"231","barrji01",1989,"BBWAA",447,336,0,"N","Player",NA
"232","barroed99",1953,"Veterans",NA,NA,NA,"Y","Executive",NA
"233","barryja01",1938,"BBWAA",262,197,3,"N","Player",NA
"234","barryja01",1939,"BBWAA",274,206,1,"N","Player",NA
"235","bartedi01",1948,"BBWAA",121,91,1,"N","Player",NA
"236","bartedi01",1951,"BBWAA",226,170,1,"N","Player",NA
"237","bartedi01",1958,"BBWAA",266,200,1,"N","Player",NA
"238","bartedi01",1960,"BBWAA",269,202,1,"N","Player",NA
"239","bartedi01",1983,"Veterans",NA,NA,NA,"N","Player",NA
"240","bartedi01",1984,"Veterans",NA,NA,NA,"N","Player",NA
"241","bartedi01",1988,"Veterans",18,14,NA,"N","Player",NA
"242","bartedi01",1995,"Veterans",NA,NA,NA,"N","Player",NA
"243","bartedi01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"244","bartedi01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"245","bartedi01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"246","bartobo01",1980,"BBWAA",385,289,0,"N","Player",NA
"247","battijo01",1936,"Veterans",78,59,1,"N","Player",NA
"248","bauerha01",1967,"BBWAA",292,219,23,"N","Player",NA
"249","bauerha01",1967,"Run Off",306,NA,9,"N","Player","Player receiving most votes inducted"
"250","bautijo02",2024,"BBWAA",385,289,6,"N","Player",NA
"251","bavasbu99",2003,"Veterans - Contributors",79,60,34,"N","Executive",NA
"252","bavasbu99",2007,"Veterans - Contributors",81,61,30,NA,"Executive",NA
"253","bavasbu99",2008,"Veterans - Executives",12,9,NA,"N","Executive","<3 votes"
"254","bavasbu99",2012,"Veterans - Golden Era",16,12,NA,"N","Executive","<3 votes"
"255","bayja01",2019,"BBWAA",425,319,0,"N","Player",NA
"256","baylodo01",1994,"BBWAA",456,342,12,"N","Player",NA
"257","baylodo01",1995,"BBWAA",460,345,12,"N","Player",NA
"258","beaucji01",1979,"BBWAA",432,324,0,"N","Player",NA
"259","beaumgi01",1938,"BBWAA",262,197,1,"N","Player",NA
"260","beaumgi01",1942,"BBWAA",233,175,1,"N","Player",NA
"261","beaumgi01",1945,"BBWAA",247,186,1,"N","Player",NA
"262","beaumgi01",1946,"Nominating Vote",202,NA,1,"N","Player","Players in top 20 proceed to final ballot"
"263","beaumgi01",1982,"Veterans",NA,NA,NA,"N","Player",NA
"264","beaumgi01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"265","beaumgi01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"266","beaumgi01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"267","beckegl01",1981,"BBWAA",401,301,1,"N","Player",NA
"268","beckegl01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"269","beckejo02",2020,"BBWAA",397,298,0,"N","Player",NA
"270","becklja01",1936,"Veterans",78,59,1,"N","Player",NA
"271","becklja01",1942,"BBWAA",233,175,1,"N","Player",NA
"272","becklja01",1953,"Veterans",NA,NA,NA,"N","Player",NA
"273","becklja01",1955,"Veterans",NA,NA,NA,"N","Player",NA
"274","becklja01",1957,"Veterans",NA,NA,NA,"N","Player",NA
"275","becklja01",1959,"Veterans",NA,NA,NA,"N","Player",NA
"276","becklja01",1961,"Veterans",NA,NA,NA,"N","Player","Preliminary poll"
"277","becklja01",1962,"Veterans",NA,NA,NA,"N","Player","Preliminary poll"
"278","becklja01",1963,"Veterans",NA,NA,NA,"N","Player","Group A - Holdover from 1962 ballot - two could be elected from Group A"
"279","becklja01",1964,"Veterans",NA,NA,NA,"N","Player",NA
"280","becklja01",1971,"Veterans",NA,NA,NA,"Y","Player",NA
"281","beckro01",2008,"BBWAA",543,408,2,"N","Player",NA
"282","beckwjo02",1982,"Veterans",NA,NA,NA,"N","Player",NA
"283","beckwjo02",2006,"Negro League",NA,NA,NA,"N","Player",NA
"284","bedrost01",2001,"BBWAA",515,387,1,"N","Player",NA
"285","belanma01",1988,"BBWAA",427,321,16,"N","Player",NA
"286","belanma01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"287","belanma01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"288","bellbu01",1995,"BBWAA",460,345,8,"N","Player",NA
"289","bellco99",1974,"Negro League",NA,NA,NA,"Y","Player",NA
"290","belleal01",2006,"BBWAA",520,390,40,"N","Player",NA
"291","belleal01",2007,"BBWAA",545,409,19,"N","Player",NA
"292","belleal01",2017,"Veterans - Today's Game Era",16,12,NA,"N","Player","<5 votes"
"293","belleal01",2019,"Veterans - Today's Game Era",16,12,NA,"N","Player","<5 votes"
"294","belleal01",2023,"Contemporary Era",16,12,NA,"N","Player","<4 votes"
"295","bellge02",1999,"BBWAA",497,373,6,"N","Player",NA
"296","bellhe01",2020,"BBWAA",397,298,0,"N","Player",NA
"297","bellja01",2009,"BBWAA",539,405,2,"N","Player",NA
"298","bellwi01",2006,"Negro League",NA,NA,NA,"N","Player",NA
"299","beltrad01",2024,"BBWAA",385,289,366,"Y","Player",NA
"300","beltrca01",2023,"BBWAA",389,292,181,"N","Player",NA
"301","beltrca01",2024,"BBWAA",385,289,220,"N","Player",NA
"302","benchjo01",1989,"BBWAA",447,336,431,"Y","Player",NA
"303","bendech01",1936,"BBWAA",226,170,2,"N","Player",NA
"304","bendech01",1937,"BBWAA",201,151,17,"N","Player",NA
"305","bendech01",1938,"BBWAA",262,197,33,"N","Player",NA
"306","bendech01",1939,"BBWAA",274,206,40,"N","Player",NA
"307","bendech01",1942,"BBWAA",233,175,55,"N","Player",NA
"308","bendech01",1945,"BBWAA",247,186,40,"N","Player",NA
"309","bendech01",1946,"Final Ballot",263,198,35,"N","Player",NA
"310","bendech01",1946,"Nominating Vote",202,NA,39,"N","Player","Players in top 20 proceed to final ballot"
"311","bendech01",1947,"BBWAA",161,121,72,"N","Player",NA
"312","bendech01",1948,"BBWAA",121,91,5,"N","Player",NA
"313","bendech01",1949,"BBWAA",153,115,2,"N","Player",NA
"314","bendech01",1950,"BBWAA",168,126,6,"N","Player",NA
"315","bendech01",1951,"BBWAA",226,170,35,"N","Player",NA
"316","bendech01",1952,"BBWAA",234,176,70,"N","Player",NA
"317","bendech01",1953,"BBWAA",264,198,104,"N","Player",NA
"318","bendech01",1953,"Veterans",NA,NA,NA,"Y","Player",NA
"319","benitar01",2014,"BBWAA",571,429,1,"N","Player",NA
"320","bennech01",1936,"Veterans",78,59,3,"N","Player",NA
"321","bentola01",1958,"BBWAA",266,200,1,"N","Player",NA
"322","bergema01",1937,"BBWAA",201,151,2,"N","Player",NA
"323","bergema01",1938,"BBWAA",262,197,1,"N","Player",NA
"324","bergema01",1939,"BBWAA",274,206,1,"N","Player",NA
"325","bergewa01",1956,"BBWAA",193,145,1,"N","Player",NA
"326","bergewa01",1958,"BBWAA",266,200,2,"N","Player",NA
"327","bergewa01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"328","bergewa01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"329","bergewa01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"330","bergmo01",1958,"BBWAA",266,200,4,"N","Player",NA
"331","bergmo01",1960,"BBWAA",269,202,5,"N","Player",NA
"332","berkmla01",2019,"BBWAA",425,319,5,"N","Player",NA
"333","berrayo01",1971,"BBWAA",360,270,242,"N","Player",NA
"334","berrayo01",1972,"BBWAA",396,297,339,"Y","Player",NA
"335","berrych02",1955,"BBWAA",251,189,1,"N","Player",NA
"336","berrych02",1958,"BBWAA",266,200,3,"N","Player",NA
"337","berryke01",1981,"BBWAA",401,301,0,"N","Player",NA
"338","bibbyji01",1990,"BBWAA",444,333,1,"N","Player",NA
"339","bicheda01",2007,"BBWAA",545,409,3,"N","Player",NA
"340","bigbeca01",1948,"BBWAA",121,91,1,"N","Player",NA
"341","biggicr01",2013,"BBWAA",569,427,388,"N","Player",NA
"342","biggicr01",2014,"BBWAA",571,429,427,"N","Player",NA
"343","biggicr01",2015,"BBWAA",549,412,454,"Y","Player",NA
"344","billija01",1986,"BBWAA",425,319,1,"N","Player",NA
"345","bishoma01",1955,"BBWAA",251,189,1,"N","Player",NA
"346","bishoma01",1956,"BBWAA",193,145,1,"N","Player",NA
"347","bishoma01",1958,"BBWAA",266,200,4,"N","Player",NA
"348","bishoma01",1960,"BBWAA",269,202,5,"N","Player",NA
"349","blackew01",1968,"BBWAA",283,213,5,"N","Player",NA
"350","blackew01",1969,"BBWAA",340,255,11,"N","Player",NA
"351","blackew01",1970,"BBWAA",300,225,14,"N","Player",NA
"352","bladera01",1958,"BBWAA",266,200,1,"N","Player",NA
"353","bladera01",1960,"BBWAA",269,202,1,"N","Player",NA
"354","blairpa01",1986,"BBWAA",425,319,8,"N","Player",NA
"355","blakeca01",2017,"BBWAA",442,332,0,"N","Player",NA
"356","blassst01",1980,"BBWAA",385,289,2,"N","Player",NA
"357","bluegos01",1948,"BBWAA",121,91,2,"N","Player",NA
"358","bluegos01",1949,"BBWAA",153,115,1,"N","Player",NA
"359","bluegos01",1954,"BBWAA",252,189,1,"N","Player",NA
"360","bluegos01",1956,"BBWAA",193,145,2,"N","Player",NA
"361","bluegos01",1958,"BBWAA",266,200,2,"N","Player",NA
"362","bluegos01",1960,"BBWAA",269,202,3,"N","Player",NA
"363","bluelu01",1954,"BBWAA",252,189,1,"N","Player",NA
"364","bluevi01",1992,"BBWAA",430,323,23,"N","Player",NA
"365","bluevi01",1993,"BBWAA",423,318,37,"N","Player",NA
"366","bluevi01",1994,"BBWAA",456,342,14,"N","Player",NA
"367","bluevi01",1995,"BBWAA",460,345,26,"N","Player",NA
"368","bluevi01",2011,"Veterans - Expansion Era",16,12,NA,"N","Player","<8 votes"
"369","blylebe01",1998,"BBWAA",473,355,83,"N","Player",NA
"370","blylebe01",1999,"BBWAA",497,373,70,"N","Player",NA
"371","blylebe01",2000,"BBWAA",499,375,87,"N","Player",NA
"372","blylebe01",2001,"BBWAA",515,387,121,"N","Player",NA
"373","blylebe01",2002,"BBWAA",472,354,124,"N","Player",NA
"374","blylebe01",2003,"BBWAA",496,372,145,"N","Player",NA
"375","blylebe01",2004,"BBWAA",506,380,179,"N","Player",NA
"376","blylebe01",2005,"BBWAA",516,387,211,"N","Player",NA
"377","blylebe01",2006,"BBWAA",520,390,277,"N","Player",NA
"378","blylebe01",2007,"BBWAA",545,409,260,"N","Player",NA
"379","blylebe01",2008,"BBWAA",543,408,336,"N","Player",NA
"380","blylebe01",2009,"BBWAA",539,405,338,"N","Player",NA
"381","blylebe01",2010,"BBWAA",539,405,400,"N","Player",NA
